transaction_id,date,time_id,passenger_id,route_id,route_name,bus_id,bus_number,bus_type,fuel_type,capacity,source_stop,destination_stop,boarding_time,age_group,gender,ticket_type,fare_type_id,fare_code,discount_percent,base_fare,actual_fare,concession_flag,zone_source,zone_dest,region_source,region_dest,distance_km,day_of_week,season,holiday_flag,peak_hour_flag,frequency_weekday,frequency_sunday,first_bus,last_bus
1408,2024-09-17,261,11408,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Satyam Tower,Patel Plaza,22:08:00,Child,Female,Single,4,CHILD,50.0,24.38,12.19,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1409,2024-09-17,261,11409,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Mothi Jui Phata,Mansarovar Railway Station,22:08:00,Student,Male,Monthly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1410,2024-09-17,261,11410,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Nilkanth Majestic,Satyam Tower,22:08:00,Adult,Male,Monthly,6,MONTHLY,15.0,13.5,11.47,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1411,2024-09-17,261,11411,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Patel Plaza,Mansarovar Railway Station,22:08:00,Student,Male,Single,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1412,2024-09-17,261,11412,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Sector 16 Roadpali,Satyam Tower,22:08:00,Adult,Male,Daily,8,DAILY,5.0,13.5,12.82,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1413,2024-09-17,261,11413,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Police Commissioner Office (Kalamboli),Dr.B.R.Ambedkar Chowk / Kamothe Police Station,22:08:00,Adult,Male,Single,1,REGULAR,0.0,35.62,35.62,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1414,2024-09-17,261,11414,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Colony,Jain Park,11:52:00,Adult,Female,Weekly,7,WEEKLY,10.0,13.5,12.15,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1415,2024-09-17,261,11415,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Bus Station,Jain Park,11:52:00,Adult,Male,Single,1,REGULAR,0.0,15.0,15.0,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1416,2024-09-17,261,11416,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kamothe Village / K.L.E College,Mansarovar Railway Station,11:52:00,Child,Male,Single,4,CHILD,50.0,13.5,6.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1417,2024-09-17,261,11417,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Dr.B.R.Ambedkar Chowk / Kamothe Police Station,Mothi Jui Phata,10:02:00,Student,Male,Single,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Monsoon,FALSE,FALSE,35,40,06:30:00,21:00:00
1418,2024-08-26,239,11418,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Naka,Kalamboli Colony,08:17:00,Adult,Male,Daily,8,DAILY,5.0,13.5,12.82,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1419,2024-08-26,239,11419,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Gaon,Kamothe Village / K.L.E College,08:17:00,Adult,Male,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1420,2024-08-26,239,11420,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Jain Park,Mansarovar Railway Station,08:17:00,Adult,Male,Monthly,6,MONTHLY,15.0,13.5,11.47,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1421,2024-08-26,239,11421,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Bus Station,Mothi Jui Phata,08:17:00,Adult,Female,Monthly,6,MONTHLY,15.0,22.5,19.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1422,2024-08-26,239,11422,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Karamil School,Kalamboli Colony,08:17:00,Student,Female,Monthly,2,STUDENT,25.0,16.88,12.66,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1423,2024-08-26,239,11423,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Gurudwara Kalamboli,Krushna Hotel / Swastik Krushna Society,08:17:00,Adult,Female,Single,1,REGULAR,0.0,26.25,26.25,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1424,2024-08-26,239,11424,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Karamil School,Mansarovar Railway Station,08:17:00,Adult,Female,Monthly,6,MONTHLY,15.0,30.0,25.5,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1425,2024-08-26,239,11425,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kamothe Village / K.L.E College,Mansarovar Railway Station,08:17:00,Adult,Female,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1426,2024-08-26,239,11426,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Gurudwara Kalamboli,Mothi Jui Phata,08:17:00,Adult,Female,Single,1,REGULAR,0.0,30.0,30.0,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1427,2024-08-26,239,11427,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Colony,Jain Park,08:17:00,Adult,Male,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1428,2024-08-26,239,11428,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Colony,Jain Park,08:17:00,Adult,Male,Daily,8,DAILY,5.0,13.5,12.82,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1429,2024-08-26,239,11429,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Church / S.T.Sub Station,Krushna Hotel / Swastik Krushna Society,08:17:00,Adult,Male,Single,1,REGULAR,0.0,20.62,20.62,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1430,2024-08-26,239,11430,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Jain Park,Mansarovar Railway Station,08:17:00,Adult,Female,Monthly,6,MONTHLY,15.0,13.5,11.47,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Monsoon,FALSE,TRUE,35,40,06:30:00,21:00:00
1431,2024-12-24,359,11431,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Church / S.T.Sub Station,Kalamboli Chowk (M.G.M.Hospital),13:25:00,Senior,Female,Single,3,SENIOR,50.0,13.5,6.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1432,2024-12-24,359,11432,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Jain Park,Mothi Jui Phata,13:25:00,Adult,Male,Monthly,6,MONTHLY,15.0,13.5,11.47,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1433,2024-12-24,359,11433,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Patel Plaza,Mansarovar Railway Station,13:25:00,Adult,Male,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1434,2024-12-24,359,11434,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Church / S.T.Sub Station,Kalamboli Naka,13:25:00,Adult,Male,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1435,2024-12-24,359,11435,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Gurudwara Kalamboli,Church / S.T.Sub Station,13:25:00,Adult,Male,Daily,8,DAILY,5.0,13.5,12.82,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1436,2024-12-24,359,11436,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Krushna Hotel / Swastik Krushna Society,Mothi Jui Phata,13:25:00,Student,Female,Weekly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1437,2024-12-24,359,11437,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Bus Station,Jain Park,06:36:00,Adult,Female,Single,1,REGULAR,0.0,15.0,15.0,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1438,2024-12-24,359,11438,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Jain Park,Dr.B.R.Ambedkar Chowk / Kamothe Police Station,06:36:00,Adult,Male,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1439,2024-12-24,359,11439,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Maharashtra School Sector 13,Mothi Jui Phata,06:36:00,Adult,Male,Single,1,REGULAR,0.0,31.88,31.88,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1440,2024-08-25,238,11440,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Krushna Hotel / Swastik Krushna Society,Mansarovar Railway Station,11:43:00,Child,Female,Return,4,CHILD,50.0,13.5,13.5,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1441,2024-08-25,238,11441,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Nilkanth Majestic,Karamil School,11:43:00,Adult,Male,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1442,2024-08-25,238,11442,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Dr.B.R.Ambedkar Chowk / Kamothe Police Station,Mothi Jui Phata,11:43:00,Child,Male,Single,4,CHILD,50.0,13.5,6.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1443,2024-08-25,238,11443,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Bus Station,Jain Park,11:43:00,Senior,Male,Return,3,SENIOR,50.0,15.0,15.0,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1444,2024-08-25,238,11444,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Gaon,Dr.B.R.Ambedkar Chowk / Kamothe Police Station,11:43:00,Adult,Male,Return,1,REGULAR,0.0,13.5,27.0,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1445,2024-08-25,238,11445,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Talav Chowk,Kalamboli Chowk (M.G.M.Hospital),11:43:00,Student,Female,Monthly,2,STUDENT,25.0,22.5,16.88,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1446,2024-08-25,238,11446,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Chowk (M.G.M.Hospital),Kamothe Village / K.L.E College,16:10:00,Senior,Male,Return,3,SENIOR,50.0,13.5,13.5,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1447,2024-08-25,238,11447,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Talav Chowk,Kalamboli Chowk (Mumbra Road),13:31:00,Senior,Female,Single,3,SENIOR,50.0,20.62,10.31,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1448,2024-08-25,238,11448,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Colony,Dr.B.R.Ambedkar Chowk / Kamothe Police Station,13:31:00,Adult,Female,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1449,2024-08-25,238,11449,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Krushna Hotel / Swastik Krushna Society,Mothi Jui Phata,13:31:00,Student,Female,Single,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1450,2024-08-25,238,11450,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Chowk (Mumbra Road),Mansarovar Railway Station,16:10:00,Adult,Female,Single,1,REGULAR,0.0,16.88,16.88,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1451,2024-08-25,238,11451,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Colony,Mothi Jui Phata,16:10:00,Child,Female,Single,4,CHILD,50.0,13.5,6.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1452,2024-08-25,238,11452,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Jain Park,Patel Plaza,16:10:00,Student,Male,Monthly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1453,2024-08-25,238,11453,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Patel Plaza,Mansarovar Railway Station,16:10:00,Student,Male,Single,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1454,2024-08-25,238,11454,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Patel Plaza,Mansarovar Railway Station,16:10:00,Student,Female,Single,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1455,2024-08-25,238,11455,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Gaon,Mansarovar Railway Station,16:10:00,Adult,Male,Single,1,REGULAR,0.0,18.75,18.75,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1456,2024-08-25,238,11456,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Gurudwara Kalamboli,Kamothe Village / K.L.E College,16:10:00,Student,Female,Monthly,2,STUDENT,25.0,20.62,15.47,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1457,2024-08-25,238,11457,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Maharashtra School Sector 13,Kalamboli Bus Station,16:10:00,Student,Male,Monthly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1458,2024-08-25,238,11458,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Fire Brigade Kalamboli / Abhyudaya Bank,Jain Park,16:10:00,Child,Male,Single,4,CHILD,50.0,13.5,6.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1459,2024-08-25,238,11459,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Sai Amrut Towers,Dr.B.R.Ambedkar Chowk / Kamothe Police Station,16:10:00,Student,Female,Monthly,2,STUDENT,25.0,31.88,23.91,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1460,2024-08-25,238,11460,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Bus Station,Krushna Hotel / Swastik Krushna Society,16:10:00,Adult,Female,Single,1,REGULAR,0.0,18.75,18.75,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1461,2024-08-25,238,11461,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Chowk (M.G.M.Hospital),Mansarovar Railway Station,16:10:00,Child,Male,Single,4,CHILD,50.0,15.0,7.5,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1462,2024-08-25,238,11462,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Gurudwara Kalamboli,Kalamboli Gaon,16:10:00,Student,Male,Single,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1463,2024-08-25,238,11463,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Jain Park,Krushna Hotel / Swastik Krushna Society,16:10:00,Student,Male,Monthly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Sunday,Monsoon,TRUE,FALSE,35,40,06:30:00,21:00:00
1464,2025-01-20,20,11464,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Fire Brigade Kalamboli / Abhyudaya Bank,Kalamboli Colony,11:27:00,Adult,Female,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1465,2025-01-20,20,11465,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Krushna Hotel / Swastik Krushna Society,Mothi Jui Phata,11:27:00,Adult,Female,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1466,2025-01-20,20,11466,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Talav Chowk,Kalamboli Gaon,11:27:00,Student,Female,Single,2,STUDENT,25.0,18.75,14.06,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1467,2025-01-20,20,11467,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Gurudwara Kalamboli,Kamothe Village / K.L.E College,11:27:00,Student,Male,Monthly,2,STUDENT,25.0,20.62,15.47,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1468,2025-01-20,20,11468,11,56 V.AC,39,MH04NN3035,AC,Diesel,32,Patel Plaza,Mansarovar Railway Station,11:27:00,Student,Female,Monthly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1469,2025-01-20,20,11469,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Patel Plaza,Mothi Jui Phata,21:21:00,Adult,Female,Monthly,6,MONTHLY,15.0,13.5,11.47,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1470,2025-01-20,20,11470,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Church / S.T.Sub Station,Fire Brigade Kalamboli / Abhyudaya Bank,11:29:00,Child,Male,Single,4,CHILD,50.0,13.5,6.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1471,2025-01-20,20,11471,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Krushna Hotel / Swastik Krushna Society,Patel Plaza,11:29:00,Student,Male,Monthly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1472,2025-01-20,20,11472,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Colony,Mansarovar Railway Station,11:29:00,Adult,Female,Monthly,6,MONTHLY,15.0,13.5,11.47,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1473,2025-01-20,20,11473,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Church / S.T.Sub Station,Patel Plaza,11:29:00,Adult,Male,Daily,8,DAILY,5.0,22.5,21.38,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1474,2025-01-20,20,11474,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Church / S.T.Sub Station,Kamothe Village / K.L.E College,11:29:00,Adult,Female,Monthly,6,MONTHLY,15.0,15.0,12.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1475,2025-01-20,20,11475,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Satyam Tower,Patel Plaza,11:29:00,Student,Male,Single,2,STUDENT,25.0,24.38,18.28,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1476,2025-01-20,20,11476,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Krushna Hotel / Swastik Krushna Society,Patel Plaza,11:29:00,Adult,Male,Daily,8,DAILY,5.0,13.5,12.82,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1477,2025-01-20,20,11477,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Chowk (Mumbra Road),Mothi Jui Phata,11:29:00,Adult,Female,Single,1,REGULAR,0.0,15.0,15.0,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1478,2025-01-20,20,11478,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Kalamboli Chowk (M.G.M.Hospital),Mansarovar Railway Station,11:29:00,Senior,Male,Single,3,SENIOR,50.0,15.0,7.5,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Monday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1479,2025-03-11,70,11479,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Gurudwara Kalamboli,Kalamboli Colony,09:36:00,Adult,Male,Single,1,REGULAR,0.0,18.75,18.75,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1480,2025-03-11,70,11480,11,56 V.AC,40,MH04LT7132,AC,Electric,35,Talav Chowk,Kalamboli Naka,21:19:00,Adult,Male,Monthly,6,MONTHLY,15.0,15.0,12.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1481,2025-03-11,70,11481,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Gurudwara Kalamboli,Kalamboli Naka,16:58:00,Student,Female,Weekly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1482,2025-03-11,70,11482,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Sector 16 Roadpali,Satyam Tower,16:58:00,Senior,Female,Single,3,SENIOR,50.0,13.5,6.75,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1483,2025-03-11,70,11483,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Gurudwara Kalamboli,Church / S.T.Sub Station,16:58:00,Adult,Female,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1484,2025-03-11,70,11484,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Jain Park,Patel Plaza,16:58:00,Student,Male,Monthly,2,STUDENT,25.0,13.5,10.12,TRUE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
1485,2025-03-11,70,11485,11,56 V.AC,41,MH04VO3690,AC,Diesel,34,Kalamboli Chowk (M.G.M.Hospital),Patel Plaza,16:58:00,Adult,Female,Single,1,REGULAR,0.0,13.5,13.5,FALSE,Panvel,Panvel,Raigad_District,Raigad_District,15.2,Tuesday,Winter,FALSE,FALSE,35,40,06:30:00,21:00:00
